report_date,mall,media,campaign_id,campaign_name,impressions,clicks,cost,conversions,conversion_value
2024-12-17,cloop,meta,,[애사비소다] ASC_구매 캠페인_241212,101272,1269,1795192.15,100.0,3964133.0
2024-12-17,cloop,meta,,[애사비소다] CBO 구매 캠페인_241019,71340,944,1637095.39,105.0,4769146.0
2024-12-17,cloop,meta,,[제로소다] 구매 ASC 캠페인 241213,44706,400,350901.43,31.0,1106310.0
2024-12-17,cloop,meta,,[푸룬화이바] 구매 ASC 캠페인 241217,17656,204,366990.03,13.0,597700.0
2024-12-18,cloop,meta,,[애사비딥] ASC 구매 캠페인_241211,51413,308,627165.97,23.0,996991.0
2024-12-18,cloop,meta,,[애사비딥] CBO 구매 캠페인,77444,929,1937194.13,103.0,4445262.0
2024-12-18,cloop,meta,,[애사비소다] ASC_TEST_구매 캠페인_241203_전환값극대화,15572,237,543627.82,33.0,1539421.0
2024-12-18,cloop,meta,,[애사비소다] ASC_TEST_구매 캠페인_241203_전환수극대화,20649,299,555227.68,28.0,1194184.0
2024-12-18,cloop,meta,,[애사비소다] ASC_결제시작 캠페인,5549,116,96876.65,8.0,288200.0
2024-12-18,cloop,meta,,[애사비소다] ASC_구매 캠페인_241212,73273,789,1498406.92,96.0,4295301.0
2024-12-18,cloop,meta,,[애사비소다] CBO 구매 캠페인_241019,68728,829,1734807.37,127.0,5372217.0
2024-12-18,cloop,meta,,[제로소다] 구매 ASC 캠페인 241213,39184,276,316329.48,12.0,511782.0
2024-12-18,cloop,meta,,[푸룬화이바] 구매 ASC 캠페인 241217,11092,154,297643.22,5.0,289441.0
2024-12-19,cloop,meta,,[애사비딥] ASC 구매 캠페인_241211,35450,248,603076.33,26.0,1048585.0
2024-12-19,cloop,meta,,[애사비딥] CBO 구매 캠페인,73228,814,1792454.41,92.0,4012196.0
2024-12-19,cloop,meta,,[애사비소다] ASC_TEST_구매 캠페인_241203_전환값극대화,16837,233,596497.72,28.0,1383841.0
2024-12-19,cloop,meta,,[애사비소다] ASC_TEST_구매 캠페인_241203_전환수극대화,29939,362,671244.82,44.0,1996964.0
2024-12-19,cloop,meta,,[애사비소다] ASC_결제시작 캠페인,6369,124,97661.51,3.0,98700.0
2024-12-19,cloop,meta,,[애사비소다] ASC_구매 캠페인_241212,121901,1187,1908814.54,116.0,5035673.0
2024-12-19,cloop,meta,,[애사비소다] CBO 구매 캠페인_241019,73652,940,1802341.38,111.0,4882839.0
2024-12-19,cloop,meta,,[제로소다] 구매 ASC 캠페인 241213,25210,207,447499.98,20.0,810124.0
2024-12-19,cloop,meta,,[푸룬화이바] 구매 ASC 캠페인 241217,18879,124,352147.73,14.0,603719.0
2024-12-20,cloop,meta,,[애사비딥] ASC 구매 캠페인_241211,31824,163,484292.61,17.0,643669.0
2024-12-20,cloop,meta,,[애사비딥] CBO 구매 캠페인,61512,637,1577490.32,77.0,3548549.0
2024-12-20,cloop,meta,,[애사비소다] ASC_TEST_구매 캠페인_241203_전환값극대화,20364,285,700682.22,40.0,1713236.0
2024-12-20,cloop,meta,,[애사비소다] ASC_TEST_구매 캠페인_241203_전환수극대화,31810,392,716302.17,56.0,2903005.0
2024-12-20,cloop,meta,,[애사비소다] ASC_결제시작 캠페인,6663,123,98037.46,3.0,160600.0
2024-12-20,cloop,meta,,[애사비소다] ASC_구매 캠페인_241212,106262,1141,1799599.52,115.0,4589925.0
2024-12-20,cloop,meta,,[애사비소다] CBO 구매 캠페인_241019,75720,983,1843394.09,93.0,3723040.0
2024-12-20,cloop,meta,,[제로소다] 구매 ASC 캠페인 241213,24815,183,368023.12,23.0,878166.0
2024-12-20,cloop,meta,,[푸룬화이바] 구매 ASC 캠페인 241217,25787,91,307562.12,10.0,441831.0
2024-12-21,cloop,meta,,[애사비딥] ASC 구매 캠페인_241211,27258,281,482824.86,27.0,1298092.0
2024-12-21,cloop,meta,,[애사비딥] CBO 구매 캠페인,66564,874,1716003.69,111.0,5165519.0
2024-12-21,cloop,meta,,[애사비소다] ASC_TEST_구매 캠페인_241203_전환값극대화,20387,305,725364.11,40.0,1980347.0
2024-12-21,cloop,meta,,[애사비소다] ASC_TEST_구매 캠페인_241203_전환수극대화,29794,399,696164.64,53.0,2247075.0
2024-12-21,cloop,meta,,[애사비소다] ASC_결제시작 캠페인,5366,135,95795.15,7.0,294300.0
2024-12-21,cloop,meta,,[애사비소다] ASC_구매 캠페인_241212,110934,1306,1929040.65,125.0,6100043.0
2024-12-21,cloop,meta,,[애사비소다] CBO 구매 캠페인_241019,66115,923,1529582.96,135.0,5937048.0
2024-12-21,cloop,meta,,[제로소다] 구매 ASC 캠페인 241213,22929,229,357496.52,16.0,629800.0
2024-12-21,cloop,meta,,[푸룬화이바] 구매 ASC 캠페인 241217,17703,99,309688.04,12.0,457801.0
2024-12-22,cloop,meta,,[애사비딥] ASC 구매 캠페인_241211,37404,348,539289.46,20.0,808910.0
2024-12-22,cloop,meta,,[애사비딥] CBO 구매 캠페인,79630,1014,1795754.53,79.0,3762569.0
2024-12-22,cloop,meta,,[애사비소다] ASC_TEST_구매 캠페인_241203_전환값극대화,27484,482,940753.59,68.0,3507485.0
2024-12-22,cloop,meta,,[애사비소다] ASC_TEST_구매 캠페인_241203_전환수극대화,45153,609,1024359.72,65.0,3096401.0
2024-12-22,cloop,meta,,[애사비소다] ASC_결제시작 캠페인,6977,197,123015.99,8.0,303100.0
2024-12-22,cloop,meta,,[애사비소다] ASC_구매 캠페인_241212,131841,1587,2304447.84,156.0,6767518.0
2024-12-22,cloop,meta,,[애사비소다] CBO 구매 캠페인_241019,91425,1221,2034212.92,120.0,5145151.0
2024-12-22,cloop,meta,,[제로소다] 구매 ASC 캠페인 241213,27960,282,414980.82,22.0,905074.0
2024-12-22,cloop,meta,,[푸룬화이바] 구매 ASC 캠페인 241217,27024,125,363697.12,17.0,966822.0
2024-12-23,cloop,meta,,[애사비딥] ASC 구매 캠페인_241211,32018,205,508403.88,16.0,573138.0
2024-12-23,cloop,meta,,[애사비딥] CBO 구매 캠페인,13119,141,315215.02,20.0,1046823.0
2024-12-23,cloop,meta,,[애사비소다] ASC_TEST_구매 캠페인_241203_전환값극대화,28506,368,891264.15,38.0,1863357.0
2024-12-23,cloop,meta,,[애사비소다] ASC_TEST_구매 캠페인_241203_전환수극대화,42194,475,901729.98,38.0,1864155.0
2024-12-23,cloop,meta,,[애사비소다] ASC_결제시작 캠페인,6118,111,106133.26,6.0,224613.0
2024-12-23,cloop,meta,,[애사비소다] ASC_구매 캠페인_241212,75738,820,1532136.33,95.0,4386148.0
2024-12-23,cloop,meta,,[애사비소다] CBO 구매 캠페인_241019,59290,742,1424267.52,82.0,3710342.0
2024-12-23,cloop,meta,,[제로소다] 구매 ASC 캠페인 241213,24337,236,370794.85,15.0,678400.0
2024-12-23,cloop,meta,,[푸룬화이바] 구매 ASC 캠페인 241217,25543,90,299044.02,13.0,594601.0
2024-12-24,cloop,meta,,[애사비딥] ASC 구매 캠페인_241211,26760,172,371653.87,16.0,775077.0
2024-12-24,cloop,meta,,[애사비딥] CBO 구매 캠페인,66149,624,1438470.19,72.0,3371494.0
2024-12-24,cloop,meta,,[애사비소다] ASC_TEST_구매 캠페인_241203_전환값극대화,24650,345,876142.72,60.0,2850078.0
2024-12-24,cloop,meta,,[애사비소다] ASC_TEST_구매 캠페인_241203_전환수극대화,45212,447,864997.09,44.0,2056104.0
2024-12-24,cloop,meta,,[애사비소다] ASC_결제시작 캠페인,6229,109,98494.78,3.0,137700.0
2024-12-24,cloop,meta,,[애사비소다] ASC_구매 캠페인_241212,70647,742,1627820.24,97.0,4221639.0
2024-12-24,cloop,meta,,[애사비소다] CBO 구매 캠페인_241019,66324,780,1507605.85,87.0,3902719.0
2024-12-24,cloop,meta,,[제로소다] 구매 ASC 캠페인 241213,25101,333,353828.69,29.0,1115693.0
2024-12-24,cloop,meta,,[푸룬화이바] 구매 ASC 캠페인 241217,19288,78,307554.91,20.0,836406.0
2024-12-25,cloop,meta,,[애사비딥] ASC 구매 캠페인_241211,32804,222,439232.17,24.0,1266664.0
2024-12-25,cloop,meta,,[애사비딥] CBO 구매 캠페인,48160,435,1137539.21,38.0,1746541.0
2024-12-25,cloop,meta,,[애사비소다] ASC_TEST_구매 캠페인_241203_전환값극대화,32938,475,906038.47,47.0,2444799.0
2024-12-25,cloop,meta,,[애사비소다] ASC_TEST_구매 캠페인_241203_전환수극대화,50171,493,956777.3,57.0,2549316.0
2024-12-25,cloop,meta,,[애사비소다] ASC_결제시작 캠페인,7498,173,106674.01,4.0,175402.0
2024-12-25,cloop,meta,,[애사비소다] ASC_구매 캠페인_241212,100955,1114,1944488.59,128.0,6221269.0
2024-12-25,cloop,meta,,[애사비소다] CBO 구매 캠페인_241019,82044,1141,1644668.98,125.0,5755216.0
2024-12-25,cloop,meta,,[제로소다] 구매 ASC 캠페인 241213,46815,455,360189.97,35.0,1241510.0
2024-12-25,cloop,meta,,[푸룬화이바] 구매 ASC 캠페인 241217,12492,85,227633.09,6.0,258400.0
2024-12-26,cloop,meta,,[애사비딥] ASC 구매 캠페인_241211,27152,277,445420.41,19.0,797438.0
2024-12-26,cloop,meta,,[애사비딥] CBO 구매 캠페인,84529,824,1726387.12,94.0,4101984.0
2024-12-26,cloop,meta,,[애사비소다] ASC_TEST_구매 캠페인_241203_전환값극대화,19705,274,587068.07,25.0,1206909.0
2024-12-26,cloop,meta,,[애사비소다] ASC_TEST_구매 캠페인_241203_전환수극대화,55364,524,960078.45,40.0,1809156.0
2024-12-26,cloop,meta,,[애사비소다] ASC_결제시작 캠페인,5578,153,76846.24,3.0,110331.0
2024-12-26,cloop,meta,,[애사비소다] ASC_구매 캠페인_241212,106203,1349,1626659.43,92.0,3479848.0
2024-12-26,cloop,meta,,[애사비소다] CBO 구매 캠페인_241019,87562,1415,1730773.89,127.0,5940186.0
2024-12-26,cloop,meta,,[제로소다] 구매 ASC 캠페인 241213,35752,328,290216.92,22.0,861400.0
2024-12-26,cloop,meta,,[푸룬화이바] 구매 ASC 캠페인 241217,20568,74,231415.25,8.0,395660.0
2024-12-27,cloop,meta,,[애사비딥] ASC 구매 캠페인_241211,21131,198,306370.41,17.0,527506.0
2024-12-27,cloop,meta,,[애사비딥] CBO 구매 캠페인,52055,644,1137206.52,82.0,3350001.0
2024-12-27,cloop,meta,,[애사비소다] ASC_TEST_구매 캠페인_241203_전환값극대화,0,0,0.0,2.0,55700.0
2024-12-27,cloop,meta,,[애사비소다] ASC_TEST_구매 캠페인_241203_전환수극대화,44894,505,812191.05,32.0,1494992.0
2024-12-27,cloop,meta,,[애사비소다] ASC_결제시작 캠페인,5707,134,93143.93,6.0,248500.0
2024-12-27,cloop,meta,,[애사비소다] ASC_구매 캠페인_241212,72604,744,1432057.41,64.0,2654808.0
2024-12-27,cloop,meta,,[애사비소다] CBO 구매 캠페인_241019,109178,1400,1698245.46,118.0,4779288.0
2024-12-27,cloop,meta,,[제로소다] 구매 ASC 캠페인 241213,26815,228,294979.64,24.0,799920.0
2024-12-27,cloop,meta,,[푸룬화이바] 구매 ASC 캠페인 241217,29331,76,253991.82,10.0,458303.0
2024-12-28,cloop,meta,,[애사비딥] ASC 구매 캠페인_241211,19176,191,325619.05,14.0,586490.0
2024-12-28,cloop,meta,,[애사비딥] CBO 구매 캠페인,62676,743,1193502.2,96.0,4365040.0
2024-12-28,cloop,meta,,[애사비소다] ASC_TEST_구매 캠페인_241203_전환값극대화,0,0,0.0,1.0,34900.0
2024-12-28,cloop,meta,,[애사비소다] ASC_TEST_구매 캠페인_241203_전환수극대화,51532,529,834933.45,54.0,2306304.0
2024-12-28,cloop,meta,,[애사비소다] ASC_결제시작 캠페인,6368,152,90312.46,4.0,114500.0
2024-12-28,cloop,meta,,[애사비소다] ASC_구매 캠페인_241212,71239,693,1428488.46,102.0,4557137.0
2024-12-28,cloop,meta,,[애사비소다] CBO 구매 캠페인_241019,123975,1825,1740983.25,119.0,5245777.0
2024-12-28,cloop,meta,,[제로소다] 구매 ASC 캠페인 241213,26021,266,312086.91,15.0,496039.0
2024-12-28,cloop,meta,,[푸룬화이바] 구매 ASC 캠페인 241217,22536,95,253279.06,6.0,295270.0
2024-12-29,cloop,meta,,[애사비딥] ASC 구매 캠페인_241211,23605,217,391470.04,16.0,634322.0
2024-12-29,cloop,meta,,[애사비딥] CBO 구매 캠페인,104441,1344,1938051.09,128.0,5106738.0
2024-12-29,cloop,meta,,[애사비소다] ASC_TEST_구매 캠페인_241203_전환값극대화,0,0,0.0,3.0,141560.0
2024-12-29,cloop,meta,,[애사비소다] ASC_TEST_구매 캠페인_241203_전환수극대화,85835,904,1393223.32,94.0,3769909.0
2024-12-29,cloop,meta,,[애사비소다] ASC_결제시작 캠페인,9408,261,121375.2,7.0,239100.0
2024-12-29,cloop,meta,,[애사비소다] ASC_구매 캠페인_241212,69438,608,1419819.98,71.0,3076947.0
2024-12-29,cloop,meta,,[애사비소다] CBO 구매 캠페인_241019,227807,3195,2820568.48,224.0,9869922.0
2024-12-29,cloop,meta,,[제로소다] 구매 ASC 캠페인 241213,26118,257,314281.84,14.0,525300.0
2024-12-29,cloop,meta,,[푸룬화이바] 구매 ASC 캠페인 241217,25857,96,291819.6,7.0,260169.0
2024-12-30,cloop,meta,,[애사비딥] ASC 구매 캠페인_241211,35458,169,361088.13,35.0,1603588.0
2024-12-30,cloop,meta,,[애사비딥] CBO 구매 캠페인,116397,1181,1731291.98,158.0,6741911.0
2024-12-30,cloop,meta,,[애사비소다] ASC_TEST_구매 캠페인_241203_전환값극대화,0,0,0.0,5.0,178970.0
2024-12-30,cloop,meta,,[애사비소다] ASC_TEST_구매 캠페인_241203_전환수극대화,72927,633,1099550.75,137.0,6634188.0
2024-12-30,cloop,meta,,[애사비소다] ASC_결제시작 캠페인,9505,211,108752.55,10.0,417992.0
2024-12-30,cloop,meta,,[애사비소다] ASC_구매 캠페인_241212,76756,564,1165798.29,154.0,6660080.0
2024-12-30,cloop,meta,,[애사비소다] CBO 구매 캠페인_241019,213409,2168,2385498.54,309.0,13468939.0
2024-12-30,cloop,meta,,[제로소다] 구매 ASC 캠페인 241213,19813,102,209888.25,25.0,1159353.0
2024-12-30,cloop,meta,,[푸룬화이바] 구매 ASC 캠페인 241217,23099,61,276513.8,40.0,1672066.0
2024-12-31,cloop,meta,,[애사비딥] ASC 구매 캠페인_241211,27602,276,416246.69,18.0,887905.0
2024-12-31,cloop,meta,,[애사비딥] CBO 구매 캠페인,101250,1099,1729386.48,96.0,4816959.0
2024-12-31,cloop,meta,,[애사비소다] ASC_TEST_구매 캠페인_241203_전환값극대화,0,0,0.0,1.0,25301.0
2024-12-31,cloop,meta,,[애사비소다] ASC_TEST_구매 캠페인_241203_전환수극대화,70674,680,1179357.21,70.0,3102526.0
2024-12-31,cloop,meta,,[애사비소다] ASC_결제시작 캠페인,9319,211,101186.17,8.0,415200.0
2024-12-31,cloop,meta,,[애사비소다] ASC_구매 캠페인_241212,62007,453,851030.29,46.0,1740974.0
2024-12-31,cloop,meta,,[애사비소다] CBO 구매 캠페인_241019,203336,2401,2432480.96,180.0,7784349.0
2024-12-31,cloop,meta,,[제로소다] 구매 ASC 캠페인 241213,16963,99,208511.14,5.0,139450.0
2024-12-31,cloop,meta,,[푸룬화이바] 구매 ASC 캠페인 241217,22017,65,222515.02,6.0,327031.0
2025-01-01,cloop,meta,,[애사비딥] ASC 구매 캠페인_241211,26548,241,322034.65,20.0,753262.0
2025-01-01,cloop,meta,,[애사비딥] CBO 구매 캠페인,124973,1511,1759981.6,112.0,5661138.0
2025-01-01,cloop,meta,,[애사비소다] ASC_TEST_구매 캠페인_241203_전환값극대화,0,0,0.0,1.0,40900.0
2025-01-01,cloop,meta,,[애사비소다] ASC_TEST_구매 캠페인_241203_전환수극대화,96253,1098,1525406.31,118.0,5081524.0
2025-01-01,cloop,meta,,[애사비소다] ASC_결제시작 캠페인,10032,228,101571.39,5.0,225500.0
2025-01-01,cloop,meta,,[애사비소다] ASC_구매 캠페인_241212,18363,97,208017.77,22.0,1262223.0
2025-01-01,cloop,meta,,[애사비소다] CBO 구매 캠페인_241019,432494,5125,4116039.65,341.0,14701866.0
2025-01-01,cloop,meta,,[제로소다] 구매 ASC 캠페인 241213,17519,86,246815.81,10.0,559801.0
2025-01-01,cloop,meta,,[푸룬화이바] 구매 ASC 캠페인 241217,20825,85,268592.07,11.0,480201.0
2025-01-02,cloop,meta,,[애사비딥] ASC 구매 캠페인_241211,26579,240,320818.22,25.0,1084200.0
2025-01-02,cloop,meta,,[애사비딥] CBO 구매 캠페인,116839,1218,1789712.55,134.0,6224852.0
2025-01-02,cloop,meta,,[애사비소다] ASC_TEST_구매 캠페인_241203_전환수극대화,79085,883,1326766.69,111.0,4941671.0
2025-01-02,cloop,meta,,[애사비소다] ASC_결제시작 캠페인,5182,96,51125.08,6.0,284900.0
2025-01-02,cloop,meta,,[애사비소다] ASC_구매 캠페인_241212,66281,614,1023939.48,83.0,3776210.0
2025-01-02,cloop,meta,,[애사비소다] CBO 구매 캠페인_241019,162024,2069,1915263.37,172.0,7348002.0
2025-01-02,cloop,meta,,[제로소다] 구매 ASC 캠페인 241213,20516,158,237526.24,14.0,657499.0
2025-01-02,cloop,meta,,[푸룬화이바] 구매 ASC 캠페인 241217,23086,68,252936.07,5.0,414000.0
2025-01-03,cloop,meta,,[애사비딥] ASC 구매 캠페인_241211,34619,284,519297.16,29.0,1304458.0
2025-01-03,cloop,meta,,[애사비딥] CBO 구매 캠페인,122385,1396,2042819.6,131.0,6389373.0
2025-01-03,cloop,meta,,[애사비소다] ASC_TEST_구매 캠페인_241203_전환수극대화,79128,1068,1528172.89,104.0,4521628.0
2025-01-03,cloop,meta,,[애사비소다] ASC_결제시작 캠페인,9692,218,96277.19,8.0,327800.0
2025-01-03,cloop,meta,,[애사비소다] ASC_구매 캠페인_241212,53521,495,848385.25,54.0,2316872.0
2025-01-03,cloop,meta,,[애사비소다] CBO 구매 캠페인_241019,233097,2964,2698418.72,192.0,7760858.0
2025-01-03,cloop,meta,,[제로소다] 구매 ASC 캠페인 241213,19075,191,208941.68,15.0,523694.0
2025-01-03,cloop,meta,,[푸룬화이바] 구매 ASC 캠페인 241217,17161,73,224331.94,10.0,583477.0
2025-01-04,cloop,meta,,[애사비딥] ASC 구매 캠페인_241211,28504,323,508894.16,34.0,1602679.0
2025-01-04,cloop,meta,,[애사비딥] CBO 구매 캠페인,88539,1167,1411759.2,105.0,4782421.0
2025-01-04,cloop,meta,,[애사비소다] ASC_TEST_구매 캠페인_241203_전환수극대화,67087,1028,1363859.05,109.0,4784103.0
2025-01-04,cloop,meta,,[애사비소다] ASC_결제시작 캠페인,9161,230,94422.16,8.0,276200.0
2025-01-04,cloop,meta,,[애사비소다] ASC_구매 캠페인_241212,65425,907,955450.66,72.0,2842980.0
2025-01-04,cloop,meta,,[애사비소다] CBO 구매 캠페인_241019,209957,3615,2633283.58,253.0,9913466.0
2025-01-04,cloop,meta,,[제로소다] 구매 ASC 캠페인 241213,31046,294,277141.07,13.0,396700.0
2025-01-04,cloop,meta,,[푸룬화이바] 구매 ASC 캠페인 241217,11638,86,176700.62,7.0,327961.0
2025-01-05,cloop,meta,,[애사비딥] ASC 구매 캠페인_241211,38528,540,717867.77,53.0,2531586.0
2025-01-05,cloop,meta,,[애사비딥] CBO 구매 캠페인,134836,1722,2178020.49,142.0,6742935.0
2025-01-05,cloop,meta,,[애사비소다] ASC_TEST_구매 캠페인_241203_전환수극대화,101563,1423,1841018.91,146.0,6188744.0
2025-01-05,cloop,meta,,[애사비소다] ASC_결제시작 캠페인,11694,307,119907.45,11.0,483909.0
2025-01-05,cloop,meta,,[애사비소다] ASC_구매 캠페인_241212,106210,1331,1648521.18,107.0,4827632.0
2025-01-05,cloop,meta,,[애사비소다] CBO 구매 캠페인_241019,258213,4246,3128605.43,278.0,11256363.0
2025-01-05,cloop,meta,,[제로소다] 구매 ASC 캠페인 241213,0,0,0.0,0.0,0.0
2025-01-05,cloop,meta,,[푸룬화이바] 구매 ASC 캠페인 241217,9189,109,192995.22,7.0,272680.0
2025-01-06,cloop,meta,,[애사비딥] ASC 구매 캠페인_241211,38897,401,715853.09,40.0,1865326.0
2025-01-06,cloop,meta,,[애사비딥] CBO 구매 캠페인,108111,1220,1804399.32,98.0,5046243.0
2025-01-06,cloop,meta,,[애사비소다] ASC_TEST_구매 캠페인_241203_전환수극대화,98708,1305,1971545.66,128.0,5137008.0
2025-01-06,cloop,meta,,[애사비소다] ASC_결제시작 캠페인,9625,235,108578.48,5.0,125500.0
2025-01-06,cloop,meta,,[애사비소다] ASC_구매 캠페인_241212,67554,770,999484.19,61.0,2485117.0
2025-01-06,cloop,meta,,[애사비소다] CBO 구매 캠페인_241019,191852,2692,2472409.94,185.0,8015704.0
2025-01-06,cloop,meta,,[제로소다] 구매 ASC 캠페인 241213,35098,226,321473.3,15.0,556000.0
2025-01-06,cloop,meta,,[푸룬화이바] 구매 ASC 캠페인 241217,15146,84,212279.91,11.0,595846.0
2025-01-07,cloop,meta,,[애사비딥] ASC 구매 캠페인_241211,44689,479,856373.93,52.0,2444090.0
2025-01-07,cloop,meta,,[애사비딥] CBO 구매 캠페인,124818,1398,1981351.26,126.0,5919265.0
2025-01-07,cloop,meta,,[애사비소다] ASC_TEST_구매 캠페인_241203_전환수극대화,97861,1072,2017393.02,114.0,5153802.0
2025-01-07,cloop,meta,,[애사비소다] ASC_결제시작 캠페인,7430,192,105078.54,6.0,204400.0
2025-01-07,cloop,meta,,[애사비소다] ASC_구매 캠페인_241212,44206,391,859703.92,42.0,1885558.0
2025-01-07,cloop,meta,,[애사비소다] CBO 구매 캠페인_241019,192183,2249,2921921.51,200.0,8449921.0
2025-01-07,cloop,meta,,[제로소다] 구매 ASC 캠페인 241213,30554,197,314984.3,14.0,506902.0
2025-01-07,cloop,meta,,[푸룬화이바] 구매 ASC 캠페인 241217,13744,90,205723.96,6.0,333682.0
2025-01-08,cloop,meta,,[애사비딥] ASC 구매 캠페인_241211,57935,482,839751.79,23.0,1094052.0
2025-01-08,cloop,meta,,[애사비딥] CBO 구매 캠페인,112949,1338,1990364.79,134.0,6233327.0
2025-01-08,cloop,meta,,[애사비소다] ASC_TEST_구매 캠페인_241203_전환수극대화,101523,1097,2274248.24,156.0,7166362.0
2025-01-08,cloop,meta,,[애사비소다] ASC_결제시작 캠페인,5225,112,60489.84,2.0,103800.0
